puzzle-566	lime-jigsaw	AAAABCCCCAAAABCCCCDABBBBBCEDDBFFFBEEDGGFFFHHEDDGFFFHEEDDGIIIHEEDGGGIHHHEGGIIIIIHH	........1..44.3..........3....3.......2...33....4..........423..3..............3.	..OO..O..O.....OO...OO.O...O....O.O..O.O....OO...O.O...OO.O........O..OO.O...O..O	{"work": 161, "mta": 2, "logic_history": "Mpc,Mpc,Mamc,ECx,Ecx,Ecx,ECx,ECx,Ecx,Mamc,ECx,Ecx,ECx,MalC,MamC,MalC,Malc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-593	lime-jigsaw	AABBBCCCCABBBDDCCCAABBBDDCCAAAEEEDDDFFAEEEGDDFFFEEEGGGHHFFIIIGGHHHFFIIIGHHHHIIIGG	.1...1..2....3.4...3....4.1..............3...4.......3..4.....................2..	...O..OO.O..O...O.O.O..O.......OOO...OO.....O.O.O...O.OO......O..O.O.O......OO..O	{"work": 161, "mta": 2, "logic_history": "Mpc,Ecx,MalC,Ecx,ECx,Mpc,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Mamc,ECx,Ecx,ECx,Ecx,ECx,Mpc,MalC,ECx,MalC,MamC,ECx,Ecx,ECx,ECx"}
puzzle-755	lime-jigsaw	AAAAAABBBCADAAEBBBCCDDDEBBFCCCDEEFBFGCCDDEFFFGGCDDEFFHGGGEEEFHHGGGIIIIHHIIIIIHHHH	..........2....1...32.......3......1...3...............33.......32..3....2.......	.O.O....O..O.O...O....O.O.OO.O.O.....O...OO...O.O...O.O....O.O.O..O..O....O..O.O.	{"work": 161, "mta": 2, "logic_history": "ECx,Mamc,ECx,Ecx,Ecx,ECx,Mpc,ECx,Ecx,ECx,ECx,MamC,ECx,ECx,Ecx,ECx,MalC,MamC,MalC,ECx,Mamc,ECx,MalC,ECx,ECx,ECx"}
puzzle-1013	lime-jigsaw	AAAABBBBBAAAAABCBCDDDDDBCBCDDEFFFCCCDDEFFFCGGEEEFFFCGGEHEHGGGGGEHEHIIIIIHHHHHIIII	2.21.1.........4.................34..3...223...........45.4.................3....	.O....OO.O.O.....O....O.OO..O...O..OO...O...O..OO...O.O..O.O....OO.O.......O.OO..	{"work": 161, "mta": 2, "logic_history": "Mgcg,ECx,Ecx,Mpc,Ecx,Mamc,MalC,Mpc,MamC,MalC,Ecx,ECx,Ecx,ECx,Ecx,MamC,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-5	lime-jigsaw	AAAABCCCCDAAABCCCCDAABBBBBCDDEEEBBFFDDDEEEFFFDDGGEEEFFHGGGGGIIFHHHHGIIIFHHHHGIIII	.......2...2..32.........3.3...............4....4....2..........2......2....332..	O....O..O.O..O..O.OO..O.....O....OO...OO.O.....O...OO.O..O....O....OOO....OO....O	{"work": 162, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Mpc,Mamc,MalC,MamC,Malc,Mamc,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,MamC,Malc,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-246	lime-jigsaw	AAAAABBBBCCABBBBDDCCAAEEBDDCCCAEEDDDFFCCEGGDDFFFEEHGGGFFIEEHHGGFFIIIIHGGIIIIHHHHH	.2.3.3.....4........42...........3........1...................2.2..........32...1	..O.O.O...O.O..O...O...O.O.O..O....OO....O..OOO......O...OO..O...O.O.O....O..O.O.	{"work": 162, "mta": 3, "logic_history": "Ecx,Ecx,ECx,Ecx,Mgc,Mamc,ECx,MalC,Mamc,ECx,Hsg1,ECx,Ecx,ECx,ECx,ECx,Mpc,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-422	lime-jigsaw	AAABBBCCCAABBBBBCCAAAABCCCCDDDDEFFFFDDDEEEFFFGDDEEEFFHGGGEIEHHHGGIIIIIHHGGGIIIHHH	..2...1.....4.1...........12.3...5................5..1...3.........3....2........	...O...OOO.O.O....O.O....O..O.O.O........OOO.O.OO.........OOO...O....O.O.O..O...O	{"work": 162, "mta": 2, "logic_history": "Mpc,Ecx,Mpc,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,MamC,Mamc,MalC,MamC,MalC,ECx,Mamc,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-563	lime-jigsaw	AAAABBBBCAAAABBDDCAEEBBBDDCEEEEFDDDCEEEFFDFDCGGGFFFFCCGHHFHIICCGGHHHHIIIGGGHHIIII	1........22.23.3........2....2.....................3............2...3.....3....3.	.O.O..O.......O.OOO...O...OOO..O......O..O.O.O.O..O......OO...O..O...OO..O.O..O..	{"work": 162, "mta": 2, "logic_history": "Ecx,Mgc,Mpc,Ecx,ECx,ECx,Ecx,ECx,MalC,MamC,Malc,ECx,Ecx,ECx,ECx,ECx,ECx,Mamc,ECx,MalC,Ecx,MalC,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-815	lime-jigsaw	AAAABCCCCAAAABCCCCABBBBBBBCDDEEEEEFFDDGGEHHFFDGGEEEHHFDDGIIIHFFDGGIIIHHFDGGIIIHHF	.3..1.1....4.......4..2.......4......35.....1......2...3......1........2.........	..O..O..OOO......O..OO...O..O...O.O....OO.O...OOO.....O...O..O.....OOO..O.....O.O	{"work": 162, "mta": 2, "logic_history": "Mgc,Ecx,Mpc,Ecx,MamC,Malc,Mamc,ECx,MalC,ECx,ECx,Ecx,Ecx,ECx,Mpc,MamC,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1073	lime-jigsaw	AAAABCCCCAADDBEECCAADBBBECCADDBFBEECDDDBFBEEEDFFFFFFFEGGHHHHHIIGGGHHHIIIGGGGHIIII	.....2.....4...3..............3............43..3.3.........3......5.23...3.....2.	.O....O.O.O.O.O......OOO...O......OOOO..O.........OO.O..OO...O...O.O..O.O.O...O..	{"work": 162, "mta": 2, "logic_history": "Mgc,Mgcg,Mgc,Ecx,MamC,ECx,Malc,ECx,ECx,Ecx,ECx,ECx,Mamc,ECx,Ecx,MamC,ECx,ECx,Ecx,ECx,ECx,ECx,Mamc,ECx,ECx,ECx,ECx"}
puzzle-1082	lime-jigsaw	AAABBBBCCAAABBBCCCADAEFBBFCGDAEFFFFCGDEEEEEFCGDDDDEHFCGDIIDEHFHGGGIIIHHHGGIIIIHHH	.3.321.1.3........2..............4...4..1.............1......2..................2	O.O.....O.O.OO.....O..O.O.......O.OOO.O...O..O.O.....O...OOO......O.O.O..O....OO.	{"work": 162, "mta": 2, "logic_history": "Ecx,Ecx,Mpc,ECx,Ecx,ECx,Ecx,ECx,Mpc,MalC,Ecx,ECx,Mpc,MalC,ECx,MamC,ECx,Ecx,ECx,Mamc,ECx,ECx,Ecx,ECx,Malc,ECx,ECx,ECx,ECx"}
puzzle-170	lime-jigsaw	AABBCCCCCAAABBCDCCAABBEEDCDAABBBEDDDFFFEEEDDDFFFEGGGHHFIFEEGGHHIIFIGGHHHIIIIIGGHH	2..1..........24.....................3.....3.3.........2.....2.....4......3.....1	.O....OO.O.O....O...OO.O.....O...O.OO...O...O.O..OO...O...O...O...O.OO...O.O...O.	{"work": 163, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,Mpc,ECx,Ecx,ECx,MamC,ECx,Mgc,Mamc,ECx,MalC,Mpc,ECx,Mgcg,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-419	lime-jigsaw	AAAABBCCCAABBBBCCCAABBBCCCDAEEEEFFFDEEEFFFDDDEFFFDDDDGEHHHIIIGGHHHIIIIGGHHHIIGGGG	..2.......3.......3.....2.1......44..44.........2.24.............2..4..2.........	...O..O.OO.O.O.....O..O..O..O.O.O.........OOOOOO.........O.O.O.O...O.O....O..O..O	{"work": 163, "mta": 2, "logic_history": "Mamc,ECx,ECx,Ecx,Ecx,Mamc,ECx,ECx,MalC,ECx,Mamc,MalC,ECx,ECx,MalC,ECx,Ecx,MalC,ECx,MalC,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-569	lime-jigsaw	AABCCCCCDAABCCCCDDAABBBBBDDAABBEDDDDAEEEEEEEFGGGGEHHFFGGHHHHHFFGGIIIIHFFGIIIIIHFF	1..2..........2....4...2....5.......3...3.3.........4...3....4......5..3......2..	..O..O..OO..O..O..O.O....O.O..O.O....OO....O..O.O..O......O.O.O.O..O..O.....OO..O	{"work": 163, "mta": 2, "logic_history": "Mgc,Ecx,Mpc,Mamc,ECx,MalC,Mgc,ECx,ECx,Ecx,MalC,MamC,ECx,Mamc,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-878	lime-jigsaw	ABBBBBBCCAAAABBBCCAADDDDCCCAAEEDDDCFEEEEEDDCFGGEEHHFFFGGHHHHHFFGGGHIIHFFGGIIIIIII	2.....1....3.........1..............1...5....2.4..............1...43..2......33..	..OO....OOO....O..O......OO....OO..O.O.O.O......O..OO.O.O.O......O..OO...O..O..O.	{"work": 163, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Mamc,ECx,MalC,Mamc,ECx,Mamc,MalC,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Mpc,ECx,MamC,ECx,MalC,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1151	lime-jigsaw	ABBBBCCDDAABBBCCDDAABBEECCDAAAEECCDDFFAGECHDDFFGGEEHHHFGGEEIIHHFFGGIIIHHFFGGIIIIH	......1........4.....3..........4.2.............4.2.......3..4..4.4...2..........	.O.....OO...OO...O.....OOO.OO..O......OO.O...O.....OO...OO....O....OOO..OOO......	{"work": 163, "mta": 2, "logic_history": "Mamc,ECx,Ecx,Mpc,ECx,MamC,Ecx,Ecx,ECx,MalC,Mamc,ECx,MalC,ECx,Mamc,ECx,Ecx,ECx,Mamc,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-344	lime-jigsaw	AAAAABBBBACCAABBBBACCCCCBDDEECCFFFDDEEEFFFDDDEEFFFGGDDEEHGGGGGIHHHHIIGGIHHHHIIIII	..1........2...3....2.3.2......3........1.....................2.3.....312...2.3..	....OO.O..O..O...OO..O.O...O.....O.O.OOO.......O....OO..OO..O..O...O.O...O...O.O.	{"work": 164, "mta": 2, "logic_history": "Ecx,Mpc,Ecx,Ecx,MalC,Mamc,ECx,Ecx,Mamc,Ecx,Ecx,ECx,MalC,ECx,MamC,ECx,ECx,Ecx,MamC,Malc,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-447	lime-jigsaw	AAABBBBBBAAAAABBCCADDDDDBCCEDDDFFCCCEDFFFFFGCEEEFFGGGCEEHGGGGGIEEHHIIIIIHHHHHHIII	.....3.............232..3....4.........3.2.......2....2........2......3..1.......	..O.O.O.....O.O..OO......OO.O.O.O....OO...O..O.O....O..O..OO......O..O.OO...O..O.	{"work": 164, "mta": 3, "logic_history": "Ecx,ECx,ECx,Ecx,Ecx,Ecx,Mgc,MamC,Mamc,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,Malc,MamC,ECx,ECx,Hsg1,ECx,MamC,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-701	lime-jigsaw	AAABBBCCCAABBBBBCCAAADBDCCCAEDDDDDFCEEEEDFFFFEEEEDFFFFGGHHHHHIIGGGGHIIIIGGGHHHIII	......3..................2.3.2...............2....32.....65.11........3..2......1	.....O.OO.OO..O...OO....O.....OO..O.O.....O.O.O.OO......O..O..O..OOO....O.....OO.	{"work": 164, "mta": 2, "logic_history": "Mgc,Ecx,Ecx,Mpc,ECx,MamC,MamC,ECx,ECx,ECx,Ecx,ECx,MamC,ECx,MalC,ECx,ECx,MalC,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-759	lime-jigsaw	AABBBBBCCAAAABCCCCAAABBBCCCDDEEEEEFFDDDEEEFFFGDDHEHFFIGGDHHHFIIGGDHHHFIIGGGGHIIII	......3.....3.......3......2...4................53.1..2.2......2.........1..3....	.O.O...O...O...OO.O..O.O....O....O.O..OOO....O.O....O..O..O...O....OOO..O....O..O	{"work": 164, "mta": 3, "logic_history": "Mamc,Mamc,ECx,Ecx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,Mamc,ECx,MalC,Ecx,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,ECx,Hsg1,ECx"}
puzzle-935	lime-jigsaw	AABBBBBBCAAABBBCCCDAAACCCCEDAFFCFEEEDDDFFFEEEDDDFGFFHEDGGGGHHHEGGGIIIHHHGIIIIIIHH	.....2.2....2..........3.................3..1..3.....2......2..........3..2..1..2	..O.O...OO....O..OOO....O...OO..O.....O...OO..O.OO........OO..OO..O...O....O..OO.	{"work": 164, "mta": 2, "logic_history": "Ecx,Malc,ECx,ECx,Ecx,ECx,Ecx,MamC,ECx,Ecx,Malc,ECx,ECx,Ecx,MalC,Malc,ECx,MamC,ECx,MalC,Malc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1064	lime-jigsaw	AAAAAAAABCCCCABBBBDDCCEEBBBDCCCEFFFBDDDEEEFFFDGGGEFFFHDDGGEEHHHGGGGIHHHHIIIIIIIIH	...............4.3.23.......24..312...3.............4..........2...1........12...	.....O.OO.O..O..O....OO.O..O..OO.....O.O....OO....OO....O....OO.OO..O...O.O...O..	{"work": 164, "mta": 2, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,MalC,MamC,MalC,Mamc,ECx,MalC,Malc,Mamc,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1085	lime-jigsaw	AAAABBBCCAAABBBCCCDDAABBCECDDDFFBCECDDFFFFFEEGDGHFFEEEGDGHHIIEEGGGHHHIIIGGHHHIIII	..2.1..........3....3.43...............3...1......5...3.....33.1.................	.O....O.OO..O....O...O..OO...O.OO...O...OO...OO....O......OO..O.OO....O...OO...O.	{"work": 164, "mta": 2, "logic_history": "Mpc,Mamc,Mamc,ECx,Ecx,Ecx,MalC,ECx,Mamc,ECx,Ecx,ECx,ECx,MalC,ECx,ECx,MalC,Mamc,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-461	lime-jigsaw	AAABBCCCCAAABCCCDDAEABBCCDDEEABFFFFDEBBBFGGGDEFFFFGHDDEEIIGGHDHEEIIIGHHHIIIIGGHHH	121...2.1......3....................2....4.........5.32.................2...2....	....OO.O.O.O.O....O..O...O..O..O.O...O....O.O..O..O.O......OO.OOO.O.......OO....O	{"work": 165, "mta": 2, "logic_history": "Mamc,Ecx,ECx,Ecx,ECx,ECx,Ecx,Mamc,ECx,Ecx,ECx,MalC,ECx,MalC,Ecx,MamC,ECx,MalC,ECx,Ecx,ECx,MamC,ECx,MalC,ECx,ECx,ECx,ECx,ECx"}
puzzle-596	lime-jigsaw	ABBBCCCCCABABBBBCCAAADDBCCEFFAADDEEEFFFADGEEEFFFDDGGEEFHHIDDGGGHHIIIIGIGHHHHHIIIG	..2.....2.3....4..23...3...2...2............2...1...........2...............3....	.O.O...O.O....O.O...O.O.O...O.O....OO.....OO.O...O.O...O...O..O..O.O...O..OO.O...	{"work": 165, "mta": 2, "logic_history": "Ecx,Mgcg,Ecx,ECx,ECx,ECx,Ecx,Ecx,Mpc,ECx,Ecx,Mpc,MalC,MamC,ECx,ECx,Ecx,ECx,ECx,Mamc,ECx,MalC,Malc,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-956	lime-jigsaw	ABBBCCDDDABBBBCCDDABEEBCDDDAAAECCCFDAAGEEECFFHAGGGEFFFHHHGIEEIFHHGGIIIIFHHHGGIIIF	1......3.....54.........321...3.4................3....3.......1.4.....3....1.....	....O.O.O.O.O...O....OOO...O.O...O.......O.OO.OOO......O..O.O..O.O.....OO....O.O.	{"work": 165, "mta": 2, "logic_history": "Mpc,Mamc,ECx,MalC,Malc,Ecx,ECx,MalC,ECx,ECx,Mgcg,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,MalC,Malc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1166	lime-jigsaw	AAAABBBBBAAAAABBCBDDDDECCCBDDDEECCCFDGGEEECCFDGGGEEFFFHGGGEFFFFHGHHIIIIIHHHHHIIII	...1.....2.....3..2.....3.2..53.1.....3.............211......................1..2	O.....O.O.O..OO.....OO...O..O....O.O.O.O...O.....OOO....OO.O...O...O...OO.O....O.	{"work": 165, "mta": 2, "logic_history": "Mgcg,ECx,Ecx,Mamc,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Malc,ECx,Mpc,ECx,Mpc,ECx,ECx,ECx,MalC,ECx,MalC,ECx,Malc,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-227	lime-jigsaw	AAAABCCCCAAAABCCCCDABBBBBCEDDDBFBEEEDGDDFEEHEDGGFFFHHEDGGFIFHHEGGIFIFIHHGGIIIIIHH	.......2..4.21..43.4...........2..4...........3..2............2....6...2......2..	.O..O...OO.O...O..O......OO..OO.O....O....O.OO.O...O......OO.O....O.O.O..O.OO....	{"work": 166, "mta": 2, "logic_history": "Ecx,MalC,ECx,ECx,Ecx,MamC,Ecx,ECx,Ecx,ECx,MalC,MamC,MalC,Mamc,MalC,Ecx,ECx,Ecx,ECx,Ecx,MalC,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-806	lime-jigsaw	AAAABBBBBAAACBBBDDEEACBDDDDEEACCDFFFEEGGCDDFFEEEGCCHFFGGGGICHFFGGIIICHHHIIIIIHHHH	....1.32...............32.............2......2....33....54..2....3.............2.	.OO..O.....O...OO....OO...OO...O...OO.....OO...OO....O.O..OO....O.O...O.O....OO..	{"work": 166, "mta": 2, "logic_history": "Mpc,Mamc,Ecx,Ecx,Ecx,ECx,Ecx,Mamc,Ecx,ECx,Ecx,ECx,Ecx,ECx,MalC,MamC,ECx,ECx,ECx,ECx,ECx,ECx,MalC,MalC,ECx,Ecx,ECx,MamC,ECx,ECx,ECx"}
puzzle-50	lime-jigsaw	AAAABBBBBAAAACCBBBDDACCCCEBDFFFCCCEEDDDFFFEEEDFFFGGGEEDDHGGGGEIHHHHGGIIIHHHHIIIII	......1...........1.2...5...21..4...1..4.............2.................1.3.......	.O..O...O..OO...O.....OO.O.O.....OO...O.O...O..OO..O...O.O....OOO...O...O....OO..	{"work": 167, "mta": 2, "logic_history": "Mgc,Mamc,ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,MalC,Malc,ECx,Mamc,ECx,Ecx,MalC,Mamc,ECx,ECx,ECx,ECx,ECx,MalC,ECx,ECx,ECx,ECx,ECx"}
puzzle-683	lime-jigsaw	AABBBCCCCABBBCCCCCAABBBDDDDAAAEEEDDDAFFEEEDDGFFFEEEGGGFFFFHHHGGIIIIIHHHGIIIIHHHGG	.....2..........414.2.........244.........2....4...........2.....4...........1...	..O...OO.OO....O......OOO..OO......O...O.O..O.O...O..O..OOO....O..O...O...O.O..O.	{"work": 168, "mta": 2, "logic_history": "Mamc,ECx,Ecx,Mpc,Malc,MamC,Malc,MamC,ECx,ECx,Ecx,ECx,Mgcg,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Mamc,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-936	lime-jigsaw	AAAABCCCCAADABCECCAADBBBECCDDDBFBEEEGDDBFBEEHGDFFFFFEHGDIFIFIEHGGIIIIIHHGGGGIHHHH	..12........3......44....1.......2..3....2...........31.....5................3...	O...O...O.O..OO...O..O....O.OO.O.....O....OO.O..O...O...O..O..O.....OOO...OO..O..	{"work": 168, "mta": 3, "logic_history": "Hjigsg1,ECx,Ecx,Mpc,Ecx,MalC,Ecx,ECx,Mpc,ECx,ECx,Ecx,ECx,MamC,ECx,Ecx,ECx,Ecx,MamC,MalC,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-366	lime-jigsaw	AAAABCCCCAAABBBCCCADDBBBEECADDBFBEECDDDFFFEEEDDFFFFFEEGGHHHHHIIGGGGHIIIIGGGHHHIII	.2....23..................1....3......34...31.3...4..........3...............2.2.	O.O.....O...O..OO.OO...O.....OO..O..O....OO....O.O..O..O...O..O...OO..O..O..O...O	{"work": 171, "mta": 3, "logic_history": "Mgc,Mpc,ECx,Ecx,MamC,ECx,Ecx,Ecx,ECx,Mamc,ECx,MalC,Hsg1,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-858	lime-jigsaw	ABBBBBBBCAAAABCCCCAAAABCCCCDDDDEFFFFDEEEEEEEFDDDGEGFFFHHDGGGFIIHHHGGGIIIHHHHGIIII	...1......4...43..2............5...........4...3..3...1....1.3..4..........22....	OO....O..O.O.....O....OOO...O.O...O.....OOO.....O...OO..OO....OO.O.O.....O...O.O.	{"work": 172, "mta": 3, "logic_history": "Mgcg,Hsg1,ECx,Ecx,Mpc,ECx,Ecx,ECx,MalC,ECx,Malc,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-912	lime-jigsaw	AAAAABBBBACAAABBBBCCCCCCBDDCEECFFDDDEEFFFFFDDEEEFFGDDGEEHGGGGGGHHHHIIIGIHHHHIIIII	...2......34.........43.4....3...3.......2................2......2....3..........	.O..OO......O..OO..OO....O....OO..O.O.....O.OO.OO..........OO.OOO......O..O.OO...	{"work": 172, "mta": 3, "logic_history": "Hsg1,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Mpc,Ecx,ECx,MamC,ECx,Malc,ECx,MamC,ECx,MalC,ECx,ECx,ECx,Mamc,ECx,ECx,ECx"}
puzzle-359	lime-jigsaw	AAAABBBBBCCAADEEBBCCCADEEBBCCAADEEEECCFDDDEGGFFFFDHHGGIIFFDHGGGIIFFDHHGGIIIIIHHHH	..1............5.....24.......3.......................24............1..3.......3.	O..O..O..O....O.O..O...O.O...O.OO....O..O...O..O.O.O....OO....OOO.....O....O..O.O	{"work": 174, "mta": 2, "logic_history": "Mpc,Mamc,ECx,Mgc,Mpc,MamC,MalC,Malc,MalC,ECx,ECx,ECx,Mamc,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-1106	lime-jigsaw	AAABBBCCCAAAABCCCCDAABBBCCEDDFBFBFEEDDFFFFFEEDDDDFEEEEGGGHHHIIIGGGGHIIIIGGHHHHHII	...3........4...3........32....3..3............1.4..1.........1........2......2..	..O...OO...O.O...O.O.O.O.....O...O.OO...O..O.OO...O...O...OO......O..OO..O.O....O	{"work": 174, "mta": 2, "logic_history": "Ecx,Mpc,Mpc,ECx,Ecx,Ecx,ECx,ECx,Mpc,ECx,MalC,MamC,ECx,Malc,ECx,ECx,ECx,Mamc,ECx,MalC,ECx,Malc,ECx,ECx"}
puzzle-305	lime-jigsaw	AAABBCCCCAABBBBCCCAAAABDCCEFFFBBDDEEFFFDDDEEEFFFGGDDEEHHHHGDIIEHHGGGGIIIHHHGGIIII	...........4...3......3.24....................422..3.....4...2...3...4..2.....2..	..O...OO....OO..O..OO.....O...O..O.OOO...O...O...O...O..O..OO..O..OO.....O...O.O.	{"work": 175, "mta": 2, "logic_history": "Mgcg,MamC,Malc,Mamc,ECx,Ecx,ECx,ECx,MalC,MamC,MalC,Mamc,ECx,ECx,Malc,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-509	lime-jigsaw	AAABBBCCCAABBBBCCCAAADDBBCCEEADFFFFCEEEDDDFFFGEEEEDHFFGGIIDDHHHGGGIIIIHHGGGIIIHHH	1.1.............3.1.....5....4..1...........2.......2.......2...3.......2..2....1	.O..O...O....OOO...OO....O....O..OO.O.O....O.O..O.O.....O..O..OO..O....O.O..O.O..	{"work": 175, "mta": 2, "logic_history": "Ecx,Mgc,Mpc,ECx,Ecx,Mpc,Ecx,ECx,MamC,ECx,Ecx,MalC,MamC,ECx,Mamc,ECx,MalC,Ecx,ECx,ECx,ECx,ECx,MalC,ECx,ECx"}
puzzle-443	lime-jigsaw	ABBBBBBBBAAACCCBCCAAAADCCCCAEEEDDFFFEEEDDDFFFGEEEDDFFFGGGGDHHHHGGGHHHIHHGIIIIIIII	.......31.....................3..1......3...2.....3.4.........3.2.............1..	O.O...O.......OOO.OO......O.OO.O.....O.O...O.....O.O.O...O.O.O.O.O.....O...OOO...	{"work": 176, "mta": 2, "logic_history": "Mamc,MamC,Mamc,Ecx,ECx,ECx,Mamc,MalC,Mpc,Mamc,ECx,MalC,MamC,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-474	lime-jigsaw	AAAABCCCCAABBBBBCCAADBBBECCADDFFFEECDDDDFEEEEDGDFFFEHEGGIFIFIHHGGIIIIIHHGGGGIHHHH	.....1.....3......2.45......3..2.......2..4.....2........2..................2....	..O....OOO..OO.....O..O...O..OO..O...O.....OOO....O.O...O.OO...OO....O.....O.OO..	{"work": 176, "mta": 3, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,Mamc,ECx,Hsg1,Hsg1,MamC,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,MalC,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-764	lime-jigsaw	AABBBBCCCDAAABBBCCDAAEBBCCCDAAEEFFFCDDDEEEFFFDGGEEFFFHDGGEIIHHHDGGGIIIHHGGIIIIHHH	.3.....1.2.5.......3......2..................1..3........5..3....2..............1	O.OO......O...O..O..OO..O..O.....O.O.O...O..O..O.O..O.....OO.O.O..OO.....O....OO.	{"work": 176, "mta": 2, "logic_history": "Ecx,Ecx,Mamc,ECx,Mpc,MalC,ECx,ECx,Mpc,Mamc,ECx,ECx,MalC,Mpc,ECx,ECx,Ecx,ECx,MalC,ECx,Mamc,ECx,ECx,ECx,ECx,ECx"}
puzzle-201	lime-jigsaw	ABBBBBBBCAAAABCCCCDAAABCCCEDDDAFCEEEDDDDFEEEEDFFFFFFFEGGHHHHHIIGGHGHIHIIGGGGHIIII	11............2.............3....2..3..2............2....344....4....3...3.......	...O...OO.O....OO...OOO....O......OO.O..OO...O..O.O....O....O.O..O.OO...O.O...O..	{"work": 177, "mta": 3, "logic_history": "Hsg1,Hsg1,ECx,ECx,ECx,Ecx,MamC,Malc,ECx,ECx,Ecx,ECx,ECx,ECx,MamC,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-398	lime-jigsaw	AAAABCCCCAADBBBECCADDBBBEECAADBFBECCDDDFFFEEEDGDFFFEHEGGIFIFIHHGGIIIIIHHGGGGIHHHH	.2...3.1...............3..........3.122.................322.........2.3.......3..	O..O..O....O.OO....O..O...OO.O.....O...OO..O......OO.OOO.....O...OO..O...O...O.O.	{"work": 177, "mta": 2, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,Ecx,Mpc,MalC,MamC,ECx,ECx,Mamc,MalC,MamC,MalC,Mamc,ECx,ECx,Ecx,ECx,MalC,ECx,ECx,ECx,ECx"}
